DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2023-06-28	37337106	Liu N	2023-06-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/37337106	Cross-ancestry genome-wide association meta-analyses of hippocampal and subfield volumes.	Right hippocampal volume (fissure)	38,977 European ancestry, East Asian ancestry individuals	NA	2p16.1	2	55923729		EFEMP1			ENSG00000115380			rs3762515-T	rs3762515	0	3762515	5_prime_UTR_variant	0	0.019966	2E-9	8.698970004336019		0.079648	[0.054-0.105] unit decrease	NR [5257171] (imputed)	N	hippocampal volume	http://www.ebi.ac.uk/efo/EFO_0005035	GCST90267927	Genome-wide genotyping array
2023-08-25	37277458	Vosberg DE	2023-06-05	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/37277458	The genetics of a "femaleness/maleness" score in cardiometabolic traits in the UK biobank.	Multi-trait sex score	161,906 European ancestry females	NA	2p16.1	2	55879793		EFEMP1			ENSG00000115380			rs59985551-?	rs59985551	0	59985551	intron_variant	0	NR	4E-25	24.397940008672037				Affymetrix [8642454] (imputed)	N	sexual dimorphism measurement	http://www.ebi.ac.uk/efo/EFO_0021796	GCST90270116	Genome-wide genotyping array
2023-08-25	37277458	Vosberg DE	2023-06-05	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/37277458	The genetics of a "femaleness/maleness" score in cardiometabolic traits in the UK biobank.	Multi-trait sex score	161,906 European ancestry females	NA	2p16.1	2	55894434		EFEMP1			ENSG00000115380			rs779074208-?	rs779074208	0	779074208	intron_variant	0	NR	1E-9	9.0				Affymetrix [8642454] (imputed)	N	sexual dimorphism measurement	http://www.ebi.ac.uk/efo/EFO_0021796	GCST90270116	Genome-wide genotyping array
2023-08-25	37277458	Vosberg DE	2023-06-05	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/37277458	The genetics of a "femaleness/maleness" score in cardiometabolic traits in the UK biobank.	Multi-trait sex score	161,906 European ancestry females	NA	2p16.1	2	55867969		EFEMP1			ENSG00000115380			rs11125608-?	rs11125608	0	11125608	intron_variant	0	NR	1E-8	8.0				Affymetrix [8642454] (imputed)	N	sexual dimorphism measurement	http://www.ebi.ac.uk/efo/EFO_0021796	GCST90270116	Genome-wide genotyping array
2023-08-25	37277458	Vosberg DE	2023-06-05	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/37277458	The genetics of a "femaleness/maleness" score in cardiometabolic traits in the UK biobank.	Multi-trait sex score	161,906 European ancestry females	NA	2p16.1	2	55868859		EFEMP1			ENSG00000115380			rs17278665-?	rs17278665	0	17278665	intron_variant	0	NR	3E-12	11.522878745280337				Affymetrix [8642454] (imputed)	N	sexual dimorphism measurement	http://www.ebi.ac.uk/efo/EFO_0021796	GCST90270116	Genome-wide genotyping array
2023-11-07	36411363	McDonald MN	2022-11-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/36411363	Novel genetic loci associated with osteoarthritis in multi-ancestry analyses in the Million Veteran Program and UK Biobank.	Osteoarthritis	133,506 European ancestry cases, 335,938 European ancestry controls, 133,506 South Asian ancestry cases, 335,938 South Asian ancestry controls, 133,506 East Asian ancestry cases, 335,938 East Asian ancestry controls, 133,506 African ancestry cases, 335,938 African ancestry controls, 133,506 Hispanic or Latin American cases, 335,938 Hispanic or Latin American controls	NA	2p16.1	2	55888333		EFEMP1			ENSG00000115380			rs1897112-?	rs1897112	0	1897112	intron_variant	0	NR	6E-9	8.221848749616356		1.0392507	[1.03-1.05]	Affymetrix [9339732] (imputed)	N	osteoarthritis	http://purl.obolibrary.org/obo/MONDO_0005178	GCST90134286	Genome-wide genotyping array
2023-11-07	36411363	McDonald MN	2022-11-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/36411363	Novel genetic loci associated with osteoarthritis in multi-ancestry analyses in the Million Veteran Program and UK Biobank.	Osteoarthritis	140,025 European ancestry cases, 344,349 European ancestry controls, 140,025 South Asian ancestry cases, 344,349 South Asian ancestry controls, 140,025 East Asian ancestry cases, 344,349 East Asian ancestry controls, 140,025 African ancestry cases, 344,349 African ancestry controls, 140,025 Hispanic or Latin American cases, 344,349 Hispanic or Latin American controls	NA	2p16.1	2	55888333		EFEMP1			ENSG00000115380			rs1897112-A	rs1897112	0	1897112	intron_variant	0	0.8	2E-10	9.698970004336019		1.007	[1-1.01]	Affymetrix [19503252] (imputed)	N	osteoarthritis	http://purl.obolibrary.org/obo/MONDO_0005178	GCST90134284	Genome-wide genotyping array
2023-08-25	37277458	Vosberg DE	2023-06-05	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/37277458	The genetics of a "femaleness/maleness" score in cardiometabolic traits in the UK biobank.	Multi-trait sex score	141,980 European ancestry males	NA	2p16.1	2	55894434		EFEMP1			ENSG00000115380			rs779074208-?	rs779074208	0	779074208	intron_variant	0	NR	6E-13	12.221848749616356				Affymetrix [8644321] (imputed)	N	sexual dimorphism measurement	http://www.ebi.ac.uk/efo/EFO_0021796	GCST90270118	Genome-wide genotyping array
2023-04-03	34648354	Pietzner M	2021-11-12	Science	www.ncbi.nlm.nih.gov/pubmed/34648354	Mapping the proteo-genomic convergence of human diseases.	EGF-containing fibulin-like extracellular matrix protein 1 levels	10,708 European ancestry individuals	NA	2p16.1	2	55875609		EFEMP1			ENSG00000115380			rs11899888-A	rs11899888	0	11899888	intron_variant	0	0.84	4E-31	30.397940008672037		0.21	[0.17-0.25] unit increase	Affymetrix, Illumina [10200000] (imputed)	N	EGF-containing fibulin-like extracellular matrix protein 1 measurement	http://www.ebi.ac.uk/efo/EFO_0022022	GCST90247407	Genome-wide genotyping array
2023-04-03	34648354	Pietzner M	2021-11-12	Science	www.ncbi.nlm.nih.gov/pubmed/34648354	Mapping the proteo-genomic convergence of human diseases.	EGF-containing fibulin-like extracellular matrix protein 1 levels	10,708 European ancestry individuals	NA	2p16.1	2	55869757		EFEMP1			ENSG00000115380			rs3791679-A	rs3791679	0	3791679	intron_variant	0	0.77	6E-67	66.22184874961636		0.263	[0.23-0.29] unit decrease	Affymetrix, Illumina [10200000] (imputed)	N	EGF-containing fibulin-like extracellular matrix protein 1 measurement	http://www.ebi.ac.uk/efo/EFO_0022022	GCST90247407	Genome-wide genotyping array
2023-11-07	36411363	McDonald MN	2022-11-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/36411363	Novel genetic loci associated with osteoarthritis in multi-ancestry analyses in the Million Veteran Program and UK Biobank.	Osteoarthritis	58,574 European ancestry cases, 262,785 European ancestry controls, 58,574 South Asian ancestry cases, 262,785 South Asian ancestry controls, 58,574 East Asian ancestry cases, 262,785 East Asian ancestry controls, 58,574 African ancestry cases, 262,785 African ancestry controls	NA	2p16.1	2	55888333		EFEMP1			ENSG00000115380			rs1897112-?	rs1897112	0	1897112	intron_variant	0	NR	1E-8	8.0		1.0068805	[1-1.01]	Affymetrix [30763938] (imputed)	N	osteoarthritis	http://purl.obolibrary.org/obo/MONDO_0005178	GCST90134285	Genome-wide genotyping array
2023-11-07	36411363	McDonald MN	2022-11-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/36411363	Novel genetic loci associated with osteoarthritis in multi-ancestry analyses in the Million Veteran Program and UK Biobank.	Osteoarthritis	54,039 European ancestry cases, 239,780 European ancestry controls	NA	2p16.1	2	55888333		EFEMP1			ENSG00000115380			rs1897112-?	rs1897112	0	1897112	intron_variant	0	NR	3E-8	7.522878745280337		1.0500298	[1.03-1.07]	Affymetrix [24880768] (imputed)	N	osteoarthritis	http://purl.obolibrary.org/obo/MONDO_0005178	GCST90134279	Genome-wide genotyping array
2023-08-09	37471560	Kun E	2023-07-21	Science	www.ncbi.nlm.nih.gov/pubmed/37471560	The genetic architecture and evolution of the human skeletal form.	Tibia length to body height ratio	31,221 British ancestry individuals	NA	2p16.1	2	55879793		EFEMP1			ENSG00000115380			rs59985551-?	rs59985551	0	59985551	intron_variant	0	NR	4E-9	8.397940008672037		3.68822E-4	[0.00025-0.00049] unit decrease	Affymetrix [7387826] (imputed)	N	anthropometric measurement	http://www.ebi.ac.uk/efo/EFO_0004302	GCST90270258	Genome-wide genotyping array
2023-08-25	37277458	Vosberg DE	2023-06-05	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/37277458	The genetics of a "femaleness/maleness" score in cardiometabolic traits in the UK biobank.	Multi-trait sex score	161,906 European ancestry females	NA	2p16.1	2	55902735		EFEMP1			ENSG00000115380			rs3791661-?	rs3791661	0	3791661	intron_variant	0	NR	1E-8	8.0				Affymetrix [8642454] (imputed)	N	sexual dimorphism measurement	http://www.ebi.ac.uk/efo/EFO_0021796	GCST90270116	Genome-wide genotyping array
2023-08-25	37277458	Vosberg DE	2023-06-05	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/37277458	The genetics of a "femaleness/maleness" score in cardiometabolic traits in the UK biobank.	Multi-trait sex score	161,906 European ancestry females	NA	2p16.1	2	55901391		EFEMP1			ENSG00000115380			rs3791663-?	rs3791663	0	3791663	intron_variant	0	NR	3E-12	11.522878745280337				Affymetrix [8642454] (imputed)	N	sexual dimorphism measurement	http://www.ebi.ac.uk/efo/EFO_0021796	GCST90270116	Genome-wide genotyping array
2023-08-25	37277458	Vosberg DE	2023-06-05	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/37277458	The genetics of a "femaleness/maleness" score in cardiometabolic traits in the UK biobank.	Multi-trait sex score	141,980 European ancestry males	NA	2p16.1	2	55868859		EFEMP1			ENSG00000115380			rs17278665-?	rs17278665	0	17278665	intron_variant	0	NR	1E-13	13.0				Affymetrix [8644321] (imputed)	N	sexual dimorphism measurement	http://www.ebi.ac.uk/efo/EFO_0021796	GCST90270118	Genome-wide genotyping array
2023-08-25	37277458	Vosberg DE	2023-06-05	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/37277458	The genetics of a "femaleness/maleness" score in cardiometabolic traits in the UK biobank.	Multi-trait sex score	141,980 European ancestry males	NA	2p16.1	2	55867969		EFEMP1			ENSG00000115380			rs11125608-?	rs11125608	0	11125608	intron_variant	0	NR	3E-9	8.522878745280337				Affymetrix [8644321] (imputed)	N	sexual dimorphism measurement	http://www.ebi.ac.uk/efo/EFO_0021796	GCST90270118	Genome-wide genotyping array
2023-08-25	37277458	Vosberg DE	2023-06-05	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/37277458	The genetics of a "femaleness/maleness" score in cardiometabolic traits in the UK biobank.	Multi-trait sex score	141,980 European ancestry males	NA	2p16.1	2	55888699		EFEMP1			ENSG00000115380			rs11125609-?	rs11125609	0	11125609	intron_variant	0	NR	2E-9	8.698970004336019				Affymetrix [8644321] (imputed)	N	sexual dimorphism measurement	http://www.ebi.ac.uk/efo/EFO_0021796	GCST90270118	Genome-wide genotyping array
2023-11-07	36411363	McDonald MN	2022-11-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/36411363	Novel genetic loci associated with osteoarthritis in multi-ancestry analyses in the Million Veteran Program and UK Biobank.	Osteoarthritis	109,358 European ancestry cases, 303,812 European ancestry controls	NA	2p16.1	2	55888333		EFEMP1			ENSG00000115380			rs1897112-?	rs1897112	0	1897112	intron_variant	0	NR	4E-9	8.397940008672037		1.0412272	[1.03-1.05]	Affymetrix [14034269] (imputed)	N	osteoarthritis	http://purl.obolibrary.org/obo/MONDO_0005178	GCST90134288	Genome-wide genotyping array
2023-08-25	37277458	Vosberg DE	2023-06-05	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/37277458	The genetics of a "femaleness/maleness" score in cardiometabolic traits in the UK biobank.	Multi-trait sex score	141,980 European ancestry males	NA	2p16.1	2	55901391		EFEMP1			ENSG00000115380			rs3791663-?	rs3791663	0	3791663	intron_variant	0	NR	4E-9	8.397940008672037				Affymetrix [8644321] (imputed)	N	sexual dimorphism measurement	http://www.ebi.ac.uk/efo/EFO_0021796	GCST90270118	Genome-wide genotyping array
2024-01-05	38116116	Chen CY	2023-11-16	Cell Genom	www.ncbi.nlm.nih.gov/pubmed/38116116	Analysis across Taiwan Biobank, Biobank Japan, and UK Biobank identifies hundreds of novel loci for 36 quantitative traits.	Height	92,615 Taiwanese ancestry individuals	NA	2p16.1	2	55869757		EFEMP1			ENSG00000115380			rs3791679-?	rs3791679	0	3791679	intron_variant	0	NR	2E-51	50.69897000433602				NR [8190806] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST90278637	Genome-wide genotyping array
2023-08-25	37277458	Vosberg DE	2023-06-05	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/37277458	The genetics of a "femaleness/maleness" score in cardiometabolic traits in the UK biobank.	Multi-trait sex score	141,980 European ancestry males	NA	2p16.1	2	55879793		EFEMP1			ENSG00000115380			rs59985551-?	rs59985551	0	59985551	intron_variant	0	NR	5E-27	26.30102999566398				Affymetrix [8644321] (imputed)	N	sexual dimorphism measurement	http://www.ebi.ac.uk/efo/EFO_0021796	GCST90270118	Genome-wide genotyping array
2023-08-25	37277458	Vosberg DE	2023-06-05	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/37277458	The genetics of a "femaleness/maleness" score in cardiometabolic traits in the UK biobank.	Multi-trait sex score	141,980 European ancestry males	NA	2p16.1	2	55885305		EFEMP1			ENSG00000115380			rs1367228-?	rs1367228	0	1367228	intron_variant	0	NR	7E-9	8.154901959985743				Affymetrix [8644321] (imputed)	N	sexual dimorphism measurement	http://www.ebi.ac.uk/efo/EFO_0021796	GCST90270118	Genome-wide genotyping array
2023-08-25	37277458	Vosberg DE	2023-06-05	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/37277458	The genetics of a "femaleness/maleness" score in cardiometabolic traits in the UK biobank.	Multi-trait sex score	161,906 European ancestry females	NA	2p16.1	2	55903984		EFEMP1			ENSG00000115380			rs144219811-?	rs144219811	0	144219811	intron_variant	0	NR	8E-10	9.096910013008056				Affymetrix [8642454] (imputed)	N	sexual dimorphism measurement	http://www.ebi.ac.uk/efo/EFO_0021796	GCST90270116	Genome-wide genotyping array
2023-12-12	36914875	Shrine N	2023-03-13	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/36914875	Multi-ancestry genome-wide association analyses improve resolution of genes and pathways influencing lung function and chronic obstructive pulmonary disease risk.	Lung function (forced vital capacity)	475,645 European ancestry individuals, 8,590 African ancestry individuals, 85,279 East Asian ancestry individuals, 4,270 South Asian ancestry individuals, 14,668 Hispanic or Latin American individuals	NA	2p16.1	2	55879793		EFEMP1			ENSG00000115380			rs59985551-T	rs59985551	0	59985551	intron_variant	0	0.309	2E-42	41.69897000433602		13.647	z score decrease	Affymetrix, Illumina [63372548] (imputed)	N	vital capacity	http://www.ebi.ac.uk/efo/EFO_0004312	GCST90244093	Genome-wide genotyping array
2023-12-12	36914875	Shrine N	2023-03-13	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/36914875	Multi-ancestry genome-wide association analyses improve resolution of genes and pathways influencing lung function and chronic obstructive pulmonary disease risk.	Lung function (FEV1/FVC)	475,645 European ancestry individuals, 8,590 African ancestry individuals, 85,279 East Asian ancestry individuals, 4,270 South Asian ancestry individuals, 14,668 Hispanic or Latin American individuals	NA	2p16.1	2	55867875		EFEMP1			ENSG00000115380			rs7426380-A	rs7426380	0	7426380	intron_variant	0	0.475	2E-24	23.69897000433602		10.214	z score decrease	Affymetrix, Illumina [63372103] (imputed)	N	FEV/FVC ratio	http://www.ebi.ac.uk/efo/EFO_0004713	GCST90244094	Genome-wide genotyping array
2024-01-05	38116116	Chen CY	2023-11-16	Cell Genom	www.ncbi.nlm.nih.gov/pubmed/38116116	Analysis across Taiwan Biobank, Biobank Japan, and UK Biobank identifies hundreds of novel loci for 36 quantitative traits.	FVC	62,901 Taiwanese ancestry individuals	NA	2p16.1	2	55869757		EFEMP1			ENSG00000115380			rs3791679-?	rs3791679	0	3791679	intron_variant	0	NR	2E-18	17.69897000433602				NR [8190806] (imputed)	N	vital capacity	http://www.ebi.ac.uk/efo/EFO_0004312	GCST90278629	Genome-wide genotyping array
2023-02-09	36224396	Yengo L	2022-10-12	Nature	www.ncbi.nlm.nih.gov/pubmed/36224396	A saturated map of common genetic variants associated with human height.	Height	455,180 Hispanic or Latin American individuals	NA	2p16.1	2	55869757		EFEMP1			ENSG00000115380			rs3791679-G	rs3791679	0	3791679	intron_variant	0	0.2197	1E-168	168.0		0.0711	[0.066-0.076] unit decrease	Affymetrix, Illumina [1385132] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST90245844	Genome-wide genotyping array
2023-02-09	36224396	Yengo L	2022-10-12	Nature	www.ncbi.nlm.nih.gov/pubmed/36224396	A saturated map of common genetic variants associated with human height.	Height	455,180 Hispanic or Latin American individuals	NA	2p16.1	2	55884687		EFEMP1			ENSG00000115380			rs11691472-C	rs11691472	0	11691472	intron_variant	0	0.0871	1E-32	32.0		0.0449	[0.037-0.052] unit increase	Affymetrix, Illumina [1385132] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST90245844	Genome-wide genotyping array
2023-02-09	36224396	Yengo L	2022-10-12	Nature	www.ncbi.nlm.nih.gov/pubmed/36224396	A saturated map of common genetic variants associated with human height.	Height	4,080,687 European ancestry individuals	49,160 European ancestry individuals	2p16.1	2	55869757		EFEMP1			ENSG00000115380			rs3791679-G	rs3791679	0	3791679	intron_variant	0	0.2362	1E-300	300.0		0.0709	[0.069-0.072] unit decrease	Affymetrix, Illumina [1385132] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST90245843	Genome-wide genotyping array
2023-02-09	36224396	Yengo L	2022-10-12	Nature	www.ncbi.nlm.nih.gov/pubmed/36224396	A saturated map of common genetic variants associated with human height.	Height	472,730 East Asian ancestry individuals	NA	2p16.1	2	55869757		EFEMP1			ENSG00000115380			rs3791679-G	rs3791679	0	3791679	intron_variant	0	0.7628	2E-139	138.69897000433602		0.0703	[0.065-0.076] unit decrease	Affymetrix, Illumina [1385132] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST90245845	Genome-wide genotyping array
2024-04-30	38538606	Harris BHL	2024-03-27	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/38538606	New role of fat-free mass in cancer risk linked with genetic predisposition.	Whole body fat mass (UKB data field 23100)	337,196 European ancestry individuals	NA	2p16.1	2	55884174		EFEMP1			ENSG00000115380			rs3791675-T	rs3791675	0	3791675	intron_variant	0	NR	7E-10	9.154901959985743		0.017137	[0.012-0.023] unit decrease	Affymetrix [18893691] (imputed)	N	fat body mass	http://www.ebi.ac.uk/efo/EFO_0005409	GCST90428121	Genome-wide genotyping array
2024-04-30	38538606	Harris BHL	2024-03-27	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/38538606	New role of fat-free mass in cancer risk linked with genetic predisposition.	Whole body fat mass (UKB data field 23100)	337,196 European ancestry individuals	NA	2p16.1	2	55869757		EFEMP1			ENSG00000115380			rs3791679-G	rs3791679	0	3791679	intron_variant	0	NR	1E-9	9.0		0.0170297	[0.012-0.023] unit decrease	Affymetrix [18893691] (imputed)	N	fat body mass	http://www.ebi.ac.uk/efo/EFO_0005409	GCST90428121	Genome-wide genotyping array
